id,project_id,reference_month,generation_type,generation_value_kwh,generation_version_control_id,created_at,updated_at
10120,PRJ_018,2042-08-01,PVSyst,"148.488,93",GVC_0087,2042-08-06 10:00,2042-08-07 15:00
10121,PRJ_018,2042-09-01,PVSyst,"159.665,51",GVC_0087,2042-09-06 10:00,2042-09-07 15:00
10122,PRJ_018,2042-10-01,PVSyst,"172.438,75",GVC_0087,2042-10-06 10:00,2042-10-07 15:00
10123,PRJ_018,2042-11-01,PVSyst,"180.422,03",GVC_0087,2042-11-06 10:00,2042-11-07 15:00
10124,PRJ_018,2042-12-01,PVSyst,"196.388,58",GVC_0087,2042-12-06 10:00,2042-12-07 15:00
10125,PRJ_018,2043-01-01,PVSyst,"164.455,48",GVC_0087,2043-01-06 10:00,2043-01-07 15:00
10126,PRJ_018,2043-02-01,PVSyst,"156.472,20",GVC_0087,2043-02-06 10:00,2043-02-07 15:00
10127,PRJ_018,2043-03-01,PVSyst,"159.665,51",GVC_0087,2043-03-06 10:00,2043-03-07 15:00
10128,PRJ_018,2043-04-01,PVSyst,"146.892,27",GVC_0087,2043-04-06 10:00,2043-04-07 15:00
10129,PRJ_018,2043-05-01,PVSyst,"137.312,34",GVC_0087,2043-05-06 10:00,2043-05-07 15:00
10130,PRJ_018,2043-06-01,PVSyst,"127.732,41",GVC_0087,2043-06-06 10:00,2043-06-07 15:00
10131,PRJ_018,2043-07-01,PVSyst,"133.448,43",GVC_0087,2043-07-06 10:00,2043-07-07 15:00
10132,PRJ_018,2043-08-01,PVSyst,"147.746,48",GVC_0087,2043-08-06 10:00,2043-08-07 15:00
10133,PRJ_018,2043-09-01,PVSyst,"158.867,18",GVC_0087,2043-09-06 10:00,2043-09-07 15:00
10134,PRJ_018,2043-10-01,PVSyst,"171.576,56",GVC_0087,2043-10-06 10:00,2043-10-07 15:00
10135,PRJ_018,2043-11-01,PVSyst,"179.519,92",GVC_0087,2043-11-06 10:00,2043-11-07 15:00
10136,PRJ_018,2043-12-01,PVSyst,"195.406,64",GVC_0087,2043-12-06 10:00,2043-12-07 15:00
10137,PRJ_018,2044-01-01,PVSyst,"163.633,20",GVC_0087,2044-01-06 10:00,2044-01-07 15:00
10138,PRJ_018,2044-02-01,PVSyst,"155.689,84",GVC_0087,2044-02-06 10:00,2044-02-07 15:00
10139,PRJ_018,2044-03-01,PVSyst,"158.867,18",GVC_0087,2044-03-06 10:00,2044-03-07 15:00
10140,PRJ_018,2044-04-01,PVSyst,"146.157,81",GVC_0087,2044-04-06 10:00,2044-04-07 15:00
10141,PRJ_018,2044-05-01,PVSyst,"136.625,78",GVC_0087,2044-05-06 10:00,2044-05-07 15:00
10142,PRJ_018,2044-06-01,PVSyst,"127.093,75",GVC_0087,2044-06-06 10:00,2044-06-07 15:00
10143,PRJ_018,2044-07-01,PVSyst,"132.781,19",GVC_0087,2044-07-06 10:00,2044-07-07 15:00
10144,PRJ_018,2044-08-01,PVSyst,"147.007,75",GVC_0087,2044-08-06 10:00,2044-08-07 15:00
10145,PRJ_018,2044-09-01,PVSyst,"158.072,85",GVC_0087,2044-09-06 10:00,2044-09-07 15:00
10146,PRJ_018,2044-10-01,PVSyst,"170.718,68",GVC_0087,2044-10-06 10:00,2044-10-07 15:00
10147,PRJ_018,2044-11-01,PVSyst,"178.622,32",GVC_0087,2044-11-06 10:00,2044-11-07 15:00
10148,PRJ_018,2044-12-01,PVSyst,"194.429,60",GVC_0087,2044-12-06 10:00,2044-12-07 15:00
10149,PRJ_018,2045-01-01,PVSyst,"162.815,03",GVC_0087,2045-01-06 10:00,2045-01-07 15:00
10150,PRJ_018,2045-02-01,PVSyst,"154.911,39",GVC_0087,2045-02-06 10:00,2045-02-07 15:00
10151,PRJ_018,2045-03-01,PVSyst,"158.072,85",GVC_0087,2045-03-06 10:00,2045-03-07 15:00
10152,PRJ_018,2045-04-01,PVSyst,"145.427,02",GVC_0087,2045-04-06 10:00,2045-04-07 15:00
10153,PRJ_018,2045-05-01,PVSyst,"135.942,65",GVC_0087,2045-05-06 10:00,2045-05-07 15:00
10154,PRJ_018,2045-06-01,PVSyst,"126.458,28",GVC_0087,2045-06-06 10:00,2045-06-07 15:00
10155,PRJ_018,2045-07-01,PVSyst,"132.117,29",GVC_0087,2045-07-06 10:00,2045-07-07 15:00
10156,PRJ_018,2045-08-01,PVSyst,"146.272,71",GVC_0087,2045-08-06 10:00,2045-08-07 15:00
10157,PRJ_018,2045-09-01,PVSyst,"157.282,48",GVC_0087,2045-09-06 10:00,2045-09-07 15:00
10158,PRJ_018,2045-10-01,PVSyst,"169.865,08",GVC_0087,2045-10-06 10:00,2045-10-07 15:00
10159,PRJ_018,2045-11-01,PVSyst,"177.729,21",GVC_0087,2045-11-06 10:00,2045-11-07 15:00
10160,PRJ_018,2045-12-01,PVSyst,"193.457,45",GVC_0087,2045-12-06 10:00,2045-12-07 15:00
10161,PRJ_018,2046-01-01,PVSyst,"162.000,96",GVC_0087,2046-01-06 10:00,2046-01-07 15:00
10162,PRJ_018,2046-02-01,PVSyst,"154.136,83",GVC_0087,2046-02-06 10:00,2046-02-07 15:00
10163,PRJ_018,2046-03-01,PVSyst,"157.282,48",GVC_0087,2046-03-06 10:00,2046-03-07 15:00
10164,PRJ_018,2046-04-01,PVSyst,"144.699,88",GVC_0087,2046-04-06 10:00,2046-04-07 15:00
10165,PRJ_018,2046-05-01,PVSyst,"135.262,94",GVC_0087,2046-05-06 10:00,2046-05-07 15:00
10166,PRJ_018,2046-06-01,PVSyst,"125.825,99",GVC_0087,2046-06-06 10:00,2046-06-07 15:00
10167,PRJ_018,2026-07-01,SolarGIS,"148.928,42",GVC_0088,2026-07-06 10:00,2026-07-07 15:00
10168,PRJ_018,2026-08-01,SolarGIS,"164.885,03",GVC_0088,2026-08-06 10:00,2026-08-07 15:00
10169,PRJ_018,2026-09-01,SolarGIS,"177.295,74",GVC_0088,2026-09-06 10:00,2026-09-07 15:00
10170,PRJ_018,2026-10-01,SolarGIS,"191.479,39",GVC_0088,2026-10-06 10:00,2026-10-07 15:00
10171,PRJ_018,2026-11-01,SolarGIS,"200.344,18",GVC_0088,2026-11-06 10:00,2026-11-07 15:00
10172,PRJ_018,2026-12-01,SolarGIS,"218.073,75",GVC_0088,2026-12-06 10:00,2026-12-07 15:00
10173,PRJ_018,2027-01-01,SolarGIS,"182.614,61",GVC_0088,2027-01-06 10:00,2027-01-07 15:00
10174,PRJ_018,2027-02-01,SolarGIS,"173.749,82",GVC_0088,2027-02-06 10:00,2027-02-07 15:00
10175,PRJ_018,2027-03-01,SolarGIS,"177.295,74",GVC_0088,2027-03-06 10:00,2027-03-07 15:00
10176,PRJ_018,2027-04-01,SolarGIS,"163.112,08",GVC_0088,2027-04-06 10:00,2027-04-07 15:00
10177,PRJ_018,2027-05-01,SolarGIS,"152.474,33",GVC_0088,2027-05-06 10:00,2027-05-07 15:00
10178,PRJ_018,2027-06-01,SolarGIS,"141.836,59",GVC_0088,2027-06-06 10:00,2027-06-07 15:00
10179,PRJ_018,2027-07-01,SolarGIS,"148.481,63",GVC_0088,2027-07-06 10:00,2027-07-07 15:00
10180,PRJ_018,2027-08-01,SolarGIS,"164.390,38",GVC_0088,2027-08-06 10:00,2027-08-07 15:00
10181,PRJ_018,2027-09-01,SolarGIS,"176.763,85",GVC_0088,2027-09-06 10:00,2027-09-07 15:00
10182,PRJ_018,2027-10-01,SolarGIS,"190.904,96",GVC_0088,2027-10-06 10:00,2027-10-07 15:00
10183,PRJ_018,2027-11-01,SolarGIS,"199.743,15",GVC_0088,2027-11-06 10:00,2027-11-07 15:00
10184,PRJ_018,2027-12-01,SolarGIS,"217.419,53",GVC_0088,2027-12-06 10:00,2027-12-07 15:00
10185,PRJ_018,2028-01-01,SolarGIS,"182.066,76",GVC_0088,2028-01-06 10:00,2028-01-07 15:00
10186,PRJ_018,2028-02-01,SolarGIS,"173.228,57",GVC_0088,2028-02-06 10:00,2028-02-07 15:00
10187,PRJ_018,2028-03-01,SolarGIS,"176.763,85",GVC_0088,2028-03-06 10:00,2028-03-07 15:00
10188,PRJ_018,2028-04-01,SolarGIS,"162.622,74",GVC_0088,2028-04-06 10:00,2028-04-07 15:00
10189,PRJ_018,2028-05-01,SolarGIS,"152.016,91",GVC_0088,2028-05-06 10:00,2028-05-07 15:00
10190,PRJ_018,2028-06-01,SolarGIS,"141.411,08",GVC_0088,2028-06-06 10:00,2028-06-07 15:00
10191,PRJ_018,2026-07-01,Modeled,"143.197,04",GVC_0089,2026-07-06 10:00,2026-07-07 15:00
10192,PRJ_018,2026-08-01,Modeled,"158.539,57",GVC_0089,2026-08-06 10:00,2026-08-07 15:00
10193,PRJ_018,2026-09-01,Modeled,"170.472,66",GVC_0089,2026-09-06 10:00,2026-09-07 15:00
10194,PRJ_018,2026-10-01,Modeled,"184.110,47",GVC_0089,2026-10-06 10:00,2026-10-07 15:00
10195,PRJ_018,2026-11-01,Modeled,"192.634,11",GVC_0089,2026-11-06 10:00,2026-11-07 15:00
10196,PRJ_018,2026-12-01,Modeled,"209.681,37",GVC_0089,2026-12-06 10:00,2026-12-07 15:00
10197,PRJ_018,2027-01-01,Modeled,"175.586,84",GVC_0089,2027-01-06 10:00,2027-01-07 15:00
10198,PRJ_018,2027-02-01,Modeled,"167.063,21",GVC_0089,2027-02-06 10:00,2027-02-07 15:00
10199,PRJ_018,2027-03-01,Modeled,"170.472,66",GVC_0089,2027-03-06 10:00,2027-03-07 15:00
10200,PRJ_018,2027-04-01,Modeled,"156.834,85",GVC_0089,2027-04-06 10:00,2027-04-07 15:00
10201,PRJ_018,2027-05-01,Modeled,"146.606,49",GVC_0089,2027-05-06 10:00,2027-05-07 15:00
10202,PRJ_018,2027-06-01,Modeled,"136.378,13",GVC_0089,2027-06-06 10:00,2027-06-07 15:00
10203,PRJ_018,2027-07-01,Modeled,"142.624,25",GVC_0089,2027-07-06 10:00,2027-07-07 15:00
10204,PRJ_018,2027-08-01,Modeled,"157.905,42",GVC_0089,2027-08-06 10:00,2027-08-07 15:00
10205,PRJ_018,2027-09-01,Modeled,"169.790,77",GVC_0089,2027-09-06 10:00,2027-09-07 15:00
10206,PRJ_018,2027-10-01,Modeled,"183.374,03",GVC_0089,2027-10-06 10:00,2027-10-07 15:00
10207,PRJ_018,2027-11-01,Modeled,"191.863,57",GVC_0089,2027-11-06 10:00,2027-11-07 15:00
10208,PRJ_018,2027-12-01,Modeled,"208.842,65",GVC_0089,2027-12-06 10:00,2027-12-07 15:00
10209,PRJ_018,2028-01-01,Modeled,"174.884,49",GVC_0089,2028-01-06 10:00,2028-01-07 15:00
10210,PRJ_018,2028-02-01,Modeled,"166.394,95",GVC_0089,2028-02-06 10:00,2028-02-07 15:00
10211,PRJ_018,2028-03-01,Modeled,"169.790,77",GVC_0089,2028-03-06 10:00,2028-03-07 15:00
10212,PRJ_018,2028-04-01,Modeled,"156.207,51",GVC_0089,2028-04-06 10:00,2028-04-07 15:00
10213,PRJ_018,2028-05-01,Modeled,"146.020,06",GVC_0089,2028-05-06 10:00,2028-05-07 15:00
10214,PRJ_018,2028-06-01,Modeled,"135.832,62",GVC_0089,2028-06-06 10:00,2028-06-07 15:00
10215,PRJ_018,2026-07-01,Modeled,"152.796,51",GVC_0090,2026-07-06 10:00,2026-07-07 15:00
10216,PRJ_018,2026-08-01,Modeled,"169.167,57",GVC_0090,2026-08-06 10:00,2026-08-07 15:00
10217,PRJ_018,2026-09-01,Modeled,"181.900,61",GVC_0090,2026-09-06 10:00,2026-09-07 15:00
10218,PRJ_018,2026-10-01,Modeled,"196.452,66",GVC_0090,2026-10-06 10:00,2026-10-07 15:00
10219,PRJ_018,2026-11-01,Modeled,"205.547,69",GVC_0090,2026-11-06 10:00,2026-11-07 15:00
10220,PRJ_018,2026-12-01,Modeled,"223.737,75",GVC_0090,2026-12-06 10:00,2026-12-07 15:00
10221,PRJ_018,2027-01-01,Modeled,"187.357,63",GVC_0090,2027-01-06 10:00,2027-01-07 15:00
10222,PRJ_018,2027-02-01,Modeled,"178.262,60",GVC_0090,2027-02-06 10:00,2027-02-07 15:00
10223,PRJ_018,2027-03-01,Modeled,"181.900,61",GVC_0090,2027-03-06 10:00,2027-03-07 15:00
10224,PRJ_018,2027-04-01,Modeled,"167.348,56",GVC_0090,2027-04-06 10:00,2027-04-07 15:00
10225,PRJ_018,2027-05-01,Modeled,"156.434,53",GVC_0090,2027-05-06 10:00,2027-05-07 15:00
10226,PRJ_018,2027-06-01,Modeled,"145.520,49",GVC_0090,2027-06-06 10:00,2027-06-07 15:00
10227,PRJ_018,2027-07-01,Modeled,"152.185,33",GVC_0090,2027-07-06 10:00,2027-07-07 15:00
10228,PRJ_018,2027-08-01,Modeled,"168.490,90",GVC_0090,2027-08-06 10:00,2027-08-07 15:00
10229,PRJ_018,2027-09-01,Modeled,"181.173,01",GVC_0090,2027-09-06 10:00,2027-09-07 15:00
10230,PRJ_018,2027-10-01,Modeled,"195.666,85",GVC_0090,2027-10-06 10:00,2027-10-07 15:00
10231,PRJ_018,2027-11-01,Modeled,"204.725,50",GVC_0090,2027-11-06 10:00,2027-11-07 15:00
10232,PRJ_018,2027-12-01,Modeled,"222.842,80",GVC_0090,2027-12-06 10:00,2027-12-07 15:00
10233,PRJ_018,2028-01-01,Modeled,"186.608,20",GVC_0090,2028-01-06 10:00,2028-01-07 15:00
10234,PRJ_018,2028-02-01,Modeled,"177.549,55",GVC_0090,2028-02-06 10:00,2028-02-07 15:00
10235,PRJ_018,2028-03-01,Modeled,"181.173,01",GVC_0090,2028-03-06 10:00,2028-03-07 15:00
10236,PRJ_018,2028-04-01,Modeled,"166.679,17",GVC_0090,2028-04-06 10:00,2028-04-07 15:00
10237,PRJ_018,2028-05-01,Modeled,"155.808,79",GVC_0090,2028-05-06 10:00,2028-05-07 15:00
10238,PRJ_018,2028-06-01,Modeled,"144.938,41",GVC_0090,2028-06-06 10:00,2028-06-07 15:00
10239,PRJ_019,2021-03-01,PVSyst,"215.827,04",GVC_0091,2021-03-06 10:00,2021-03-07 15:00
10240,PRJ_019,2021-04-01,PVSyst,"198.560,87",GVC_0091,2021-04-06 10:00,2021-04-07 15:00
10241,PRJ_019,2021-05-01,PVSyst,"185.611,25",GVC_0091,2021-05-06 10:00,2021-05-07 15:00
10242,PRJ_019,2021-06-01,PVSyst,"172.661,63",GVC_0091,2021-06-06 10:00,2021-06-07 15:00
10243,PRJ_019,2021-07-01,PVSyst,"181.294,71",GVC_0091,2021-07-06 10:00,2021-07-07 15:00
10244,PRJ_019,2021-08-01,PVSyst,"200.719,14",GVC_0091,2021-08-06 10:00,2021-08-07 15:00
10245,PRJ_019,2021-09-01,PVSyst,"215.827,04",GVC_0091,2021-09-06 10:00,2021-09-07 15:00
10246,PRJ_019,2021-10-01,PVSyst,"233.093,20",GVC_0091,2021-10-06 10:00,2021-10-07 15:00
10247,PRJ_019,2021-11-01,PVSyst,"243.884,55",GVC_0091,2021-11-06 10:00,2021-11-07 15:00
10248,PRJ_019,2021-12-01,PVSyst,"265.467,26",GVC_0091,2021-12-06 10:00,2021-12-07 15:00
10249,PRJ_019,2022-01-01,PVSyst,"222.301,85",GVC_0091,2022-01-06 10:00,2022-01-07 15:00
10250,PRJ_019,2022-02-01,PVSyst,"211.510,50",GVC_0091,2022-02-06 10:00,2022-02-07 15:00
10251,PRJ_019,2022-03-01,PVSyst,"214.747,90",GVC_0091,2022-03-06 10:00,2022-03-07 15:00
10252,PRJ_019,2022-04-01,PVSyst,"197.568,07",GVC_0091,2022-04-06 10:00,2022-04-07 15:00
10253,PRJ_019,2022-05-01,PVSyst,"184.683,20",GVC_0091,2022-05-06 10:00,2022-05-07 15:00
10254,PRJ_019,2022-06-01,PVSyst,"171.798,32",GVC_0091,2022-06-06 10:00,2022-06-07 15:00
10255,PRJ_019,2022-07-01,PVSyst,"180.388,24",GVC_0091,2022-07-06 10:00,2022-07-07 15:00
10256,PRJ_019,2022-08-01,PVSyst,"199.715,55",GVC_0091,2022-08-06 10:00,2022-08-07 15:00
10257,PRJ_019,2022-09-01,PVSyst,"214.747,90",GVC_0091,2022-09-06 10:00,2022-09-07 15:00
10258,PRJ_019,2022-10-01,PVSyst,"231.927,73",GVC_0091,2022-10-06 10:00,2022-10-07 15:00
10259,PRJ_019,2022-11-01,PVSyst,"242.665,13",GVC_0091,2022-11-06 10:00,2022-11-07 15:00
10260,PRJ_019,2022-12-01,PVSyst,"264.139,92",GVC_0091,2022-12-06 10:00,2022-12-07 15:00
10261,PRJ_019,2023-01-01,PVSyst,"221.190,34",GVC_0091,2023-01-06 10:00,2023-01-07 15:00
10262,PRJ_019,2023-02-01,PVSyst,"210.452,94",GVC_0091,2023-02-06 10:00,2023-02-07 15:00
10263,PRJ_019,2023-03-01,PVSyst,"213.674,16",GVC_0091,2023-03-06 10:00,2023-03-07 15:00
10264,PRJ_019,2023-04-01,PVSyst,"196.580,23",GVC_0091,2023-04-06 10:00,2023-04-07 15:00
10265,PRJ_019,2023-05-01,PVSyst,"183.759,78",GVC_0091,2023-05-06 10:00,2023-05-07 15:00
10266,PRJ_019,2023-06-01,PVSyst,"170.939,33",GVC_0091,2023-06-06 10:00,2023-06-07 15:00
10267,PRJ_019,2023-07-01,PVSyst,"179.486,30",GVC_0091,2023-07-06 10:00,2023-07-07 15:00
10268,PRJ_019,2023-08-01,PVSyst,"198.716,97",GVC_0091,2023-08-06 10:00,2023-08-07 15:00
10269,PRJ_019,2023-09-01,PVSyst,"213.674,16",GVC_0091,2023-09-06 10:00,2023-09-07 15:00
10270,PRJ_019,2023-10-01,PVSyst,"230.768,10",GVC_0091,2023-10-06 10:00,2023-10-07 15:00
10271,PRJ_019,2023-11-01,PVSyst,"241.451,80",GVC_0091,2023-11-06 10:00,2023-11-07 15:00
10272,PRJ_019,2023-12-01,PVSyst,"262.819,22",GVC_0091,2023-12-06 10:00,2023-12-07 15:00
10273,PRJ_019,2024-01-01,PVSyst,"220.084,39",GVC_0091,2024-01-06 10:00,2024-01-07 15:00
10274,PRJ_019,2024-02-01,PVSyst,"209.400,68",GVC_0091,2024-02-06 10:00,2024-02-07 15:00
10275,PRJ_019,2024-03-01,PVSyst,"212.605,79",GVC_0091,2024-03-06 10:00,2024-03-07 15:00
10276,PRJ_019,2024-04-01,PVSyst,"195.597,33",GVC_0091,2024-04-06 10:00,2024-04-07 15:00
10277,PRJ_019,2024-05-01,PVSyst,"182.840,98",GVC_0091,2024-05-06 10:00,2024-05-07 15:00
10278,PRJ_019,2024-06-01,PVSyst,"170.084,63",GVC_0091,2024-06-06 10:00,2024-06-07 15:00
10279,PRJ_019,2024-07-01,PVSyst,"178.588,87",GVC_0091,2024-07-06 10:00,2024-07-07 15:00
10280,PRJ_019,2024-08-01,PVSyst,"197.723,39",GVC_0091,2024-08-06 10:00,2024-08-07 15:00
10281,PRJ_019,2024-09-01,PVSyst,"212.605,79",GVC_0091,2024-09-06 10:00,2024-09-07 15:00
10282,PRJ_019,2024-10-01,PVSyst,"229.614,26",GVC_0091,2024-10-06 10:00,2024-10-07 15:00
10283,PRJ_019,2024-11-01,PVSyst,"240.244,54",GVC_0091,2024-11-06 10:00,2024-11-07 15:00
10284,PRJ_019,2024-12-01,PVSyst,"261.505,12",GVC_0091,2024-12-06 10:00,2024-12-07 15:00
10285,PRJ_019,2025-01-01,PVSyst,"218.983,97",GVC_0091,2025-01-06 10:00,2025-01-07 15:00
10286,PRJ_019,2025-02-01,PVSyst,"208.353,68",GVC_0091,2025-02-06 10:00,2025-02-07 15:00
10287,PRJ_019,2025-03-01,PVSyst,"211.542,76",GVC_0091,2025-03-06 10:00,2025-03-07 15:00
10288,PRJ_019,2025-04-01,PVSyst,"194.619,34",GVC_0091,2025-04-06 10:00,2025-04-07 15:00
10289,PRJ_019,2025-05-01,PVSyst,"181.926,78",GVC_0091,2025-05-06 10:00,2025-05-07 15:00
10290,PRJ_019,2025-06-01,PVSyst,"169.234,21",GVC_0091,2025-06-06 10:00,2025-06-07 15:00
10291,PRJ_019,2025-07-01,PVSyst,"177.695,92",GVC_0091,2025-07-06 10:00,2025-07-07 15:00
10292,PRJ_019,2025-08-01,PVSyst,"196.734,77",GVC_0091,2025-08-06 10:00,2025-08-07 15:00
10293,PRJ_019,2025-09-01,PVSyst,"211.542,76",GVC_0091,2025-09-06 10:00,2025-09-07 15:00
10294,PRJ_019,2025-10-01,PVSyst,"228.466,18",GVC_0091,2025-10-06 10:00,2025-10-07 15:00
10295,PRJ_019,2025-11-01,PVSyst,"239.043,32",GVC_0091,2025-11-06 10:00,2025-11-07 15:00
10296,PRJ_019,2025-12-01,PVSyst,"260.197,60",GVC_0091,2025-12-06 10:00,2025-12-07 15:00
10297,PRJ_019,2026-01-01,PVSyst,"217.889,05",GVC_0091,2026-01-06 10:00,2026-01-07 15:00
10298,PRJ_019,2026-02-01,PVSyst,"207.311,91",GVC_0091,2026-02-06 10:00,2026-02-07 15:00
10299,PRJ_019,2026-03-01,PVSyst,"210.485,05",GVC_0091,2026-03-06 10:00,2026-03-07 15:00
10300,PRJ_019,2026-04-01,PVSyst,"193.646,25",GVC_0091,2026-04-06 10:00,2026-04-07 15:00
10301,PRJ_019,2026-05-01,PVSyst,"181.017,14",GVC_0091,2026-05-06 10:00,2026-05-07 15:00
10302,PRJ_019,2026-06-01,PVSyst,"168.388,04",GVC_0091,2026-06-06 10:00,2026-06-07 15:00
10303,PRJ_019,2026-07-01,PVSyst,"176.807,44",GVC_0091,2026-07-06 10:00,2026-07-07 15:00
10304,PRJ_019,2026-08-01,PVSyst,"195.751,10",GVC_0091,2026-08-06 10:00,2026-08-07 15:00
10305,PRJ_019,2026-09-01,PVSyst,"210.485,05",GVC_0091,2026-09-06 10:00,2026-09-07 15:00
10306,PRJ_019,2026-10-01,PVSyst,"227.323,85",GVC_0091,2026-10-06 10:00,2026-10-07 15:00
10307,PRJ_019,2026-11-01,PVSyst,"237.848,11",GVC_0091,2026-11-06 10:00,2026-11-07 15:00
10308,PRJ_019,2026-12-01,PVSyst,"258.896,61",GVC_0091,2026-12-06 10:00,2026-12-07 15:00
10309,PRJ_019,2027-01-01,PVSyst,"216.799,60",GVC_0091,2027-01-06 10:00,2027-01-07 15:00
10310,PRJ_019,2027-02-01,PVSyst,"206.275,35",GVC_0091,2027-02-06 10:00,2027-02-07 15:00
10311,PRJ_019,2027-03-01,PVSyst,"209.432,62",GVC_0091,2027-03-06 10:00,2027-03-07 15:00
10312,PRJ_019,2027-04-01,PVSyst,"192.678,01",GVC_0091,2027-04-06 10:00,2027-04-07 15:00
10313,PRJ_019,2027-05-01,PVSyst,"180.112,06",GVC_0091,2027-05-06 10:00,2027-05-07 15:00
10314,PRJ_019,2027-06-01,PVSyst,"167.546,10",GVC_0091,2027-06-06 10:00,2027-06-07 15:00
10315,PRJ_019,2027-07-01,PVSyst,"175.923,40",GVC_0091,2027-07-06 10:00,2027-07-07 15:00
10316,PRJ_019,2027-08-01,PVSyst,"194.772,34",GVC_0091,2027-08-06 10:00,2027-08-07 15:00
10317,PRJ_019,2027-09-01,PVSyst,"209.432,62",GVC_0091,2027-09-06 10:00,2027-09-07 15:00
10318,PRJ_019,2027-10-01,PVSyst,"226.187,23",GVC_0091,2027-10-06 10:00,2027-10-07 15:00
10319,PRJ_019,2027-11-01,PVSyst,"236.658,86",GVC_0091,2027-11-06 10:00,2027-11-07 15:00
10320,PRJ_019,2027-12-01,PVSyst,"257.602,13",GVC_0091,2027-12-06 10:00,2027-12-07 15:00
10321,PRJ_019,2028-01-01,PVSyst,"215.715,60",GVC_0091,2028-01-06 10:00,2028-01-07 15:00
10322,PRJ_019,2028-02-01,PVSyst,"205.243,97",GVC_0091,2028-02-06 10:00,2028-02-07 15:00
10323,PRJ_019,2028-03-01,PVSyst,"208.385,46",GVC_0091,2028-03-06 10:00,2028-03-07 15:00
10324,PRJ_019,2028-04-01,PVSyst,"191.714,62",GVC_0091,2028-04-06 10:00,2028-04-07 15:00
10325,PRJ_019,2028-05-01,PVSyst,"179.211,50",GVC_0091,2028-05-06 10:00,2028-05-07 15:00
10326,PRJ_019,2028-06-01,PVSyst,"166.708,37",GVC_0091,2028-06-06 10:00,2028-06-07 15:00
10327,PRJ_019,2028-07-01,PVSyst,"175.043,79",GVC_0091,2028-07-06 10:00,2028-07-07 15:00
10328,PRJ_019,2028-08-01,PVSyst,"193.798,48",GVC_0091,2028-08-06 10:00,2028-08-07 15:00
10329,PRJ_019,2028-09-01,PVSyst,"208.385,46",GVC_0091,2028-09-06 10:00,2028-09-07 15:00
10330,PRJ_019,2028-10-01,PVSyst,"225.056,30",GVC_0091,2028-10-06 10:00,2028-10-07 15:00
10331,PRJ_019,2028-11-01,PVSyst,"235.475,57",GVC_0091,2028-11-06 10:00,2028-11-07 15:00
10332,PRJ_019,2028-12-01,PVSyst,"256.314,12",GVC_0091,2028-12-06 10:00,2028-12-07 15:00
10333,PRJ_019,2029-01-01,PVSyst,"214.637,02",GVC_0091,2029-01-06 10:00,2029-01-07 15:00
10334,PRJ_019,2029-02-01,PVSyst,"204.217,75",GVC_0091,2029-02-06 10:00,2029-02-07 15:00
10335,PRJ_019,2029-03-01,PVSyst,"207.343,53",GVC_0091,2029-03-06 10:00,2029-03-07 15:00
10336,PRJ_019,2029-04-01,PVSyst,"190.756,05",GVC_0091,2029-04-06 10:00,2029-04-07 15:00
10337,PRJ_019,2029-05-01,PVSyst,"178.315,44",GVC_0091,2029-05-06 10:00,2029-05-07 15:00
10338,PRJ_019,2029-06-01,PVSyst,"165.874,83",GVC_0091,2029-06-06 10:00,2029-06-07 15:00
10339,PRJ_019,2029-07-01,PVSyst,"174.168,57",GVC_0091,2029-07-06 10:00,2029-07-07 15:00
10340,PRJ_019,2029-08-01,PVSyst,"192.829,49",GVC_0091,2029-08-06 10:00,2029-08-07 15:00
10341,PRJ_019,2029-09-01,PVSyst,"207.343,53",GVC_0091,2029-09-06 10:00,2029-09-07 15:00
10342,PRJ_019,2029-10-01,PVSyst,"223.931,02",GVC_0091,2029-10-06 10:00,2029-10-07 15:00
10343,PRJ_019,2029-11-01,PVSyst,"234.298,19",GVC_0091,2029-11-06 10:00,2029-11-07 15:00
10344,PRJ_019,2029-12-01,PVSyst,"255.032,55",GVC_0091,2029-12-06 10:00,2029-12-07 15:00
10345,PRJ_019,2030-01-01,PVSyst,"213.563,84",GVC_0091,2030-01-06 10:00,2030-01-07 15:00
10346,PRJ_019,2030-02-01,PVSyst,"203.196,66",GVC_0091,2030-02-06 10:00,2030-02-07 15:00
10347,PRJ_019,2030-03-01,PVSyst,"206.306,82",GVC_0091,2030-03-06 10:00,2030-03-07 15:00
10348,PRJ_019,2030-04-01,PVSyst,"189.802,27",GVC_0091,2030-04-06 10:00,2030-04-07 15:00
10349,PRJ_019,2030-05-01,PVSyst,"177.423,86",GVC_0091,2030-05-06 10:00,2030-05-07 15:00
10350,PRJ_019,2030-06-01,PVSyst,"165.045,45",GVC_0091,2030-06-06 10:00,2030-06-07 15:00
10351,PRJ_019,2030-07-01,PVSyst,"173.297,73",GVC_0091,2030-07-06 10:00,2030-07-07 15:00
10352,PRJ_019,2030-08-01,PVSyst,"191.865,34",GVC_0091,2030-08-06 10:00,2030-08-07 15:00
10353,PRJ_019,2030-09-01,PVSyst,"206.306,82",GVC_0091,2030-09-06 10:00,2030-09-07 15:00
10354,PRJ_019,2030-10-01,PVSyst,"222.811,36",GVC_0091,2030-10-06 10:00,2030-10-07 15:00
10355,PRJ_019,2030-11-01,PVSyst,"233.126,70",GVC_0091,2030-11-06 10:00,2030-11-07 15:00
